ID;FO;tempo;x
378;1377;3704.721000;1
379;1290;3901.813000;1
380;1235;3581.781000;1
381;2162;3905.865000;1
382;1841;3903.883000;1
383;2825;3626.389000;1
384;860;3201.298000;1
385;830;3501.139000;1
386;1208;4118.308000;1
387;2175;3618.391000;1
388;3583;3713.560000;1
389;4173;3719.581000;1
390;2039;3432.393000;1
391;7241;3108.206000;1
392;7035;3162.943000;1
393;5628;3077.121000;1
394;1557;3143.422000;1
395;3334;3496.250000;1
396;4603;3321.125000;1
397;9903;3664.501000;1
398;2604;3844.823000;1
399;6579;3814.967000;1
400;6051;3738.750000;1
401;7783;3939.436000;1
402;6335;3390.741000;1
403;6324;3198.399000;1
404;8267;3235.527000;1
405;6178;3841.398000;1
406;3769;3519.517000;1
407;9521;3204.932000;1
408;7532;3234.789000;1
409;8077;3762.683000;1
410;9178;3707.490000;1
411;11127;3768.917000;1
412;12574;3723.857000;1
413;9433;3883.066000;1
414;15669;3683.956000;1
415;11501;3820.062000;1
416;13348;3835.027000;1
417;9757;3881.264000;1
418;11057;3700.381000;1
419;9930;3846.830000;1
420;11316;3733.645000;1
421;3751;3540.474000;1
422;2588;3165.264000;1
423;2000;3101.228000;1
424;2568;3432.412000;1
425;4525;3282.277000;1
426;6184;3707.205000;1
427;3955;3296.922000;1
428;1596;3454.009000;1
429;3340;3530.042000;1
430;2237;3363.144000;1
431;4879;3497.104000;1
432;4081;3515.425000;1
433;2174;3816.737000;1
434;4683;3191.597000;1
435;2051;3089.515000;1
436;2084;3166.542000;1
437;15;3431.889000;1
438;4243;3596.308000;1
439;1928;3777.348000;1
440;6097;3662.069000;1
441;6066;3713.777000;1
442;5848;3196.798000;1
443;2167;3331.878000;1
444;4619;2808.900000;1
445;5947;3494.168000;1
446;6755;3478.180000;1
447;3502;3509.630000;1
448;4128;3104.001000;1
449;4532;3148.690000;1
450;4360;3103.992000;1
451;5577;3574.139000;1
452;6742;3654.787000;1
453;7518;3749.505000;1
454;9253;3607.970000;1
455;7171;3764.886000;1
456;7035;3837.527000;1
457;10134;3805.109000;1
458;6178;3809.619000;1
459;9373;3835.079000;1
460;6858;3875.439000;1
461;18136;3752.526000;1
462;11714;3795.338000;1
463;17160;3664.802000;1
464;12612;3637.437000;1
465;16836;3832.939000;1
466;10159;3833.495000;1
467;18073;3745.942000;1
468;6762;3905.381000;1
469;10891;3764.794000;1
470;10023;3849.871000;1
471;12734;3769.187000;1
472;11131;3655.201000;1
473;10591;3812.684000;1
474;12672;3766.707000;1
475;15184;3773.125000;1
476;13352;3683.087000;1
477;10632;3660.752000;1
478;15071;3745.543000;1
479;8162;3873.480000;1
480;11513;3856.527000;1
481;2962;4021.354000;1
482;1106;4119.179000;1
483;797;4759.079000;1
484;748;3475.673000;1
485;963;3712.773000;1
486;3133;4686.155000;1
487;1869;4030.970000;1
488;1132;4297.294000;1
489;2481;4622.888000;1
490;5193;3592.409000;1
491;2767;4736.089000;1
492;1891;3744.578000;1
493;295;4017.005000;1
494;3495;4550.090000;1
495;2323;3794.258000;1
496;2397;4808.871000;1
497;3878;4430.862000;1
498;3090;3915.558000;1
499;4952;4639.643000;1
500;1232;4283.070000;1
501;2754;3636.401000;1
502;2146;4956.966000;1
503;3110;3640.411000;1
504;1897;3514.147000;1
505;5889;4576.843000;1
506;826;3706.668000;1
507;4208;4694.036000;1
508;1979;4453.212000;1
509;2839;4203.011000;1
510;2866;4776.453000;1
511;14090;3579.019000;1
512;17441;2860.190000;1
513;12960;4161.251000;1
514;14269;2889.262000;1
515;8942;3959.189000;1
516;9727;3715.693000;1
517;11350;3096.811000;1
518;15754;4180.026000;1
519;10558;4606.175000;1
520;16241;3856.289000;1
521;4225;4915.146000;1
522;9105;3412.329000;1
523;18901;3327.318000;1
524;19972;4601.213000;1
525;14410;3551.398000;1
526;16799;4693.335000;1
527;13992;4484.626000;1
528;12990;3850.876000;1
529;12560;4969.732000;1
530;6935;4053.719000;1
531;14532;3912.350000;1
532;19289;4615.815000;1
533;17041;3960.378000;1
534;19128;3572.266000;1
535;21559;4655.577000;1
536;17831;3688.191000;1
537;18620;4644.510000;1
538;18481;4612.183000;1
539;18017;3940.460000;1
540;13642;4702.851000;1
541;10060;3633.765000;1
